salary,age,elevel,car,zipcode,credit,brand
134954.5,28,2,20,4,10649,1
23526,34,0,13,2,384216.1,1
35080.6,24,3,16,4,78480,1
26908,56,1,6,1,10065.7,1
41436.3,24,1,11,5,321660.8,1
102250.2,80,2,10,1,390215.3,1
99363.4,72,4,2,1,77771.6,1
82940.3,69,0,13,6,316804.6,1
47960.9,57,1,18,2,410465.4,1
72988.7,47,4,11,0,188236,1
62215.1,20,3,6,8,161141.5,0
114565.8,29,1,7,3,371337.2,1
24755.3,61,2,9,4,397583.7,1
50006.8,69,1,3,6,138831.4,0
38831.3,33,3,1,0,42185,1
135801.2,63,2,17,4,75298,1
132733.6,74,0,2,4,25688.3,1
97104.7,41,1,14,5,54443.8,0
68033.9,73,2,16,2,388637.7,0
86364.9,64,4,7,6,166106.4,1
146220.2,70,1,9,7,209793.1,1
65272.6,37,4,3,4,165249.4,0
94648.2,20,0,7,4,92790.7,0
44700.3,49,1,5,2,276103.3,1
64151.1,41,1,14,6,35828.2,1
86435.8,62,1,3,4,399442.3,1
84715.9,76,4,6,3,370672.2,1
83280.7,73,1,17,5,50080.2,1
142116.4,34,4,11,7,218404.6,1
70018.2,40,3,13,4,135965.8,0
44613.2,46,2,10,8,250542.3,1
110672.4,64,4,10,0,66836.9,1
115905,58,4,1,5,196437.9,1
41800.5,30,1,19,7,138673,1
89459.6,69,2,8,5,337016.4,1
65775.9,62,1,1,1,209336.7,0
53394.3,73,3,14,0,65441.8,0
74970.9,53,1,10,3,482622.7,0
31875.9,22,2,6,4,176579.9,1
48480.2,22,3,18,5,114181.7,0
71398.8,26,1,1,1,268479.8,0
116647.2,33,1,14,6,92474.9,1
148220.5,57,2,18,2,494809.4,1
51179.3,41,1,2,7,43833.8,1
96120.5,36,0,18,6,482656.1,0
92127.8,41,0,2,7,458662.4,0
59064.3,39,0,10,3,146985.7,1
36799,65,4,17,5,325111.6,0
67788.7,70,2,1,8,188133,0
69473.6,25,1,16,7,388255.5,0
146854.1,77,4,15,1,401048.6,1
130912.4,77,1,11,0,206480.4,1
39422.6,51,2,8,0,282441.6,1
44722,37,4,5,6,449647,1
54823.3,29,1,15,0,225313,0
100197.1,80,3,16,6,136098.2,1
95179.4,70,3,12,4,87408.6,1
101050,44,3,17,4,180325.5,0
133233.4,35,4,6,0,62253.4,1
98114.2,74,1,7,8,5e+05,1
47606.8,24,3,20,6,160078.6,1
91814.2,64,0,4,3,416789.3,1
55741.9,51,1,4,4,485580.9,1
112030,23,0,9,7,14728.5,1
109762.7,40,3,18,1,0,1
82700.9,48,4,20,3,172571.2,0
89770.9,78,1,15,5,411069.9,1
81097,51,0,20,0,356412.8,0
71570.2,28,4,15,7,365859.7,0
42251.2,52,0,11,8,400892.2,1
150000,47,2,10,7,5e+05,1
67192.6,66,2,18,6,482920,0
100518.9,49,0,4,0,382460.3,0
69118,67,1,16,2,14500.6,0
81810.5,75,3,3,5,69176.2,1
26236.2,77,4,14,1,287143.8,0
140712.8,26,1,10,6,477332.1,1
52714.6,68,0,7,0,328454.5,0
89473.4,30,2,20,3,143804.5,0
105876.6,71,0,15,0,132524,1
144143,41,4,7,1,331486.6,1
34827,33,0,7,4,452745.6,1
81913.5,59,1,1,6,5e+05,1
144738.8,32,3,18,1,182579.4,1
75864,41,1,2,5,915.1,0
49336,60,2,15,5,385103.6,1
50232.9,79,4,18,2,41221.7,0
69063.2,35,1,19,2,214024,0
76211.5,20,3,3,8,227642.5,0
116443.4,25,1,16,4,312560.4,1
73820.5,32,1,2,6,0,0
46112.5,49,4,3,5,162604.1,1
47977.1,25,4,8,4,424667.2,1
20000,31,3,14,0,220354.1,1
70947.8,70,4,20,0,463167.6,0
33165.8,25,3,19,7,473469.5,1
150000,30,3,1,4,230113.2,1
124787.4,55,0,10,4,172788.4,1
60695.9,56,4,14,5,54392.5,1
73780.7,60,0,5,7,293767.6,0
66753.2,58,4,17,0,193811.1,1
42163.5,47,1,10,4,11020.8,1
131032,53,2,18,1,354710.6,1
28132.2,53,1,14,5,153850.1,1
60644.8,52,3,6,5,367642.8,1
61632.2,24,2,8,2,27416.4,0
140350,66,3,11,1,291904.3,1
24056.6,48,4,8,8,415789.6,1
32079.5,57,1,11,8,313739.2,1
98249.2,27,2,16,6,276974.6,0
133496.2,38,2,15,3,440100.2,1
71816.2,80,4,15,7,247931.1,0
60968.9,57,4,9,3,365377.9,1
114956.8,70,3,16,8,371747.5,1
114136.6,79,2,18,3,29276.7,1
47123.9,22,4,4,4,88156.7,0
27572.8,46,2,4,4,386796.8,1
135545.4,76,2,15,1,109201.1,1
146063.7,32,3,11,7,410091.8,1
84199.2,42,4,4,4,22706.5,0
21725,28,0,15,6,77130.9,1
79730.4,35,3,11,7,195055.3,0
100126,39,1,11,6,386198.6,0
64681.2,54,0,17,5,63472.3,1
94282.7,72,2,19,2,325865.3,1
93110.5,64,0,15,6,110512.3,1
120941.8,50,4,17,1,0,0
23557.4,42,1,4,5,49294.4,1
92114.4,32,4,13,2,294060.3,0
102795.1,43,3,5,8,103831.1,0
97260.3,65,2,3,6,307895.6,1
105939.2,20,1,10,7,336914.7,1
108966.8,45,0,9,4,88836.1,0
126869.2,23,4,6,0,369352.1,1
84803.5,60,1,4,1,104960.1,0
41115.7,20,2,6,3,385766.9,1
141374.2,56,1,9,4,146829,1
82285.5,52,3,16,5,294360.6,0
110853.3,69,0,18,7,188174.6,1
47197.6,56,4,10,1,94120.2,1
112615.8,47,1,17,5,356177.7,0
78534.8,66,1,14,0,261226.8,1
50365.6,75,1,20,5,415583.4,0
41769.3,55,4,9,3,106613.2,1
36674.1,25,2,2,5,226329.2,1
132762.7,71,3,14,4,447685.8,1
115334.6,78,0,6,4,360268.8,1
81656.6,69,4,6,7,246484.9,1
142739.7,58,2,2,1,5e+05,1
67566,59,3,18,7,351103.7,0
30063.1,38,3,17,5,109525.2,1
128867.5,39,3,16,0,432956.9,1
77104.6,64,1,19,8,230521.8,1
34201.4,38,1,7,1,290946,1
113502,62,0,10,6,120013.6,1
119956.8,47,3,20,6,135248.2,0
71549.1,76,2,4,0,35333.5,0
44798,36,1,15,6,73289.7,1
56800.8,41,3,9,8,81421.5,1
25176,52,1,17,2,121750.2,1
86569.4,35,3,9,4,197249.2,0
90913.2,70,1,8,0,315055.5,1
71359.9,55,3,3,7,97110.9,1
59828.6,24,1,15,6,392478.3,0
47721.7,20,2,14,7,471069.1,0
33553.6,75,4,6,1,360921.2,0
44320.6,66,0,13,6,304956.7,0
104430.6,65,1,8,8,26268.7,1
76995.4,53,0,6,2,446445.1,0
58381.9,48,1,16,4,250649.9,1
113146.7,64,3,7,8,58898.7,1
64496.7,60,3,14,8,223953.2,1
52663.6,53,4,18,2,125213.2,1
68869.1,45,0,9,2,391280.8,1
139169.7,34,0,11,7,140651.7,1
125644.3,67,2,16,0,68897.9,1
90376.4,79,0,6,0,210172.7,1
97708.4,39,4,6,3,248287.4,0
75414.5,43,4,7,8,240674.5,1
97309.6,79,4,2,8,171748,1
67409.4,23,4,2,1,394470.5,0
93641.5,65,4,7,0,87386.8,1
20590.9,30,1,20,2,129379.9,1
82446.5,54,3,15,8,481448.9,0
31407.2,28,2,4,2,364788.1,1
20000,54,3,19,7,411888.1,1
119955,73,0,19,8,49865.7,1
84477.3,36,0,13,1,127920.3,0
32300.8,62,1,13,3,352652.5,0
100814.9,60,4,12,5,346093.3,0
150000,73,0,16,2,311432,1
46737.3,53,0,9,1,293568,1
144186.5,45,2,13,3,199128.4,1
80792,39,1,18,0,407034.7,0
72567.3,49,3,8,7,293437.4,0
91660.1,75,3,7,5,163918.5,1
90596.1,33,1,14,0,76244.7,0
88581.3,67,2,1,2,111883.3,1
132975.7,76,4,3,1,220961,1
113435.6,70,2,2,4,192627.2,1
74482.4,54,2,3,4,142611.6,1
109285.4,38,2,5,7,91201.8,0
100245.1,21,2,8,0,165115.9,1
55022,53,0,7,5,312333.7,1
130564.6,35,3,15,3,235069.8,1
92191.7,73,2,3,2,210467.1,1
53604.1,32,4,14,6,471144.3,0
124529.2,23,2,3,6,174802.2,1
70048.2,41,0,12,3,316304.1,0
126586.9,80,3,10,1,5e+05,1
109915.4,50,4,5,8,284859.5,0
140064.9,79,3,6,7,240531.7,1
89331.8,70,4,15,3,110496.3,1
35466.4,63,2,18,1,121426.6,0
141479.8,69,2,11,2,240648.8,1
65478.4,41,0,10,5,342171,1
147705.8,48,3,1,4,0,1
73583.6,29,3,1,2,68428.5,0
34409.7,55,3,20,2,308138.2,1
127684.1,37,2,18,2,444776.7,1
38242.1,62,0,1,4,100196.7,0
142758.3,41,3,4,4,206672.5,1
120167.3,25,2,20,6,31208.2,1
29510.9,54,2,7,8,256491.3,1
23627.7,40,2,5,1,375205.9,1
55132.3,36,2,4,8,481477.1,0
88565.9,60,1,20,6,111708.2,0
27054,80,2,12,0,18472.1,0
136218.1,57,3,9,0,253317.5,1
139050.8,50,4,14,3,158418.8,1
91927.1,50,1,6,7,30901.7,0
124139.4,62,2,10,4,142266.4,1
137064.7,69,4,18,4,455329.2,1
53902.3,62,0,14,5,257444.1,0
147075.8,67,3,13,2,226435.8,1
41213,30,2,12,1,321219.4,1
150000,73,2,12,7,263921.8,1
82343.2,28,1,4,2,430763,0
122160.3,50,2,2,7,303129.8,0
75612.7,76,4,4,8,187558.6,1
102619.3,34,0,2,3,292252.5,1
120015,79,3,15,0,352859.7,1
116222.9,42,1,12,5,431378.3,0
103778.2,78,1,20,8,483162.4,1
43661.9,68,3,15,6,330315.2,0
40512.1,46,1,18,1,275795.6,1
29237.7,27,4,20,6,483525,1
30021.7,29,1,15,0,361013,1
32792.6,51,3,11,3,486871.8,1
110219.5,49,3,12,7,377862.4,0
83741.7,41,1,9,3,367048.2,0
107743.3,58,2,15,5,223136.4,0
98096.6,68,3,18,2,182229.4,1
51945.6,71,4,8,0,433365.8,0
97024.1,69,4,3,0,383373,1
58981.6,71,1,10,0,291707.6,0
42765.9,72,3,2,8,252662.2,0
108108.6,54,4,5,3,76895.4,0
145620.4,77,4,12,2,348128,1
137026.9,33,0,3,7,10284.3,1
74231.6,63,1,4,1,148961.9,1
123493.6,72,4,20,8,315738.3,1
101067.6,37,3,2,8,100295.1,1
41311.6,45,0,20,0,362388.3,1
45501.7,74,2,11,8,448111,0
132871.1,75,3,10,0,0,1
82108.1,68,4,19,6,459752,1
123611.3,61,4,17,4,472998.9,1
81987.8,43,4,13,1,234149.9,0
78728.7,55,1,2,2,0,1
120011.1,50,1,9,3,84989.4,0
91837.9,70,1,14,3,51436.8,1
24566.4,57,2,17,3,90550.3,1
94748.5,31,0,17,1,465896.4,0
124316.3,47,3,5,1,391614.4,0
21757.3,27,0,11,2,129903.1,1
109329.1,73,0,11,6,261020.5,1
81309.9,33,1,10,2,340554,0
37556.3,47,0,15,7,328753.2,1
132884.8,21,1,7,5,190430.8,1
55655.2,64,3,14,6,481153.2,0
35353.4,78,2,12,5,249724.4,0
93732,30,0,20,3,417942.6,0
89201,80,2,8,8,92657.3,1
58543.7,20,3,7,8,344614.9,0
57894.1,40,0,3,6,40886.8,1
135114.5,55,3,8,0,34413.1,1
62129,24,4,12,5,472819.7,0
87150.8,42,1,18,5,266005.3,0
138887.5,21,4,5,3,431307.2,1
106452,21,4,1,7,267716,1
36488.1,48,0,4,2,426103.3,1
90565.4,31,3,19,8,46302,0
31159.6,56,2,4,6,104886.3,1
102890.7,29,0,14,7,238190.5,1
26720.8,25,3,9,8,58132.9,1
150000,75,0,19,2,431136.6,1
55647.7,37,3,20,6,390968.5,0
36009,47,0,16,8,328742.1,1
96637.6,55,1,15,4,192495.9,0
64653.1,41,0,18,7,394749,1
93185.3,23,0,15,2,42617.1,0
34620.8,28,0,15,6,333504.9,1
52355.7,28,3,11,2,169956.3,0
29056.5,72,4,16,0,5e+05,0
137513.9,42,0,8,1,398964.7,1
107873.1,52,4,20,2,399404.4,0
42738.7,31,1,14,7,377328.6,1
74733.3,69,2,14,6,5e+05,0
32468.9,46,4,1,3,179363.3,1
93856.8,46,1,3,5,328522.5,0
111808.3,37,2,1,3,51540.7,1
114716.3,32,0,6,6,214971,1
131712.1,75,3,2,8,308986.9,1
99766.7,52,2,20,8,298787.6,0
119317.6,62,2,8,3,189830.2,1
96853.9,39,3,5,6,332782.5,1
40832.9,22,2,3,2,15914.6,1
69153.2,32,4,9,3,169514.4,0
42175.1,24,4,19,3,226401.5,1
148385,32,1,13,5,459940.5,1
112774.6,64,3,9,2,380354.7,1
98051.7,61,2,18,2,60108,0
62385.3,43,0,15,3,89820.5,1
122504.6,20,0,4,3,101691.2,1
144053.5,33,0,19,1,196050.7,1
130083.3,48,3,14,7,77544.8,1
50876.1,34,0,3,4,216692.6,0
108105.8,71,3,4,4,25501.2,1
139781.3,20,0,8,3,0,1
58055.6,56,0,12,1,98412.2,1
102827.1,58,0,4,6,372697.4,0
53615.7,73,4,11,1,440087.5,0
125372.3,51,1,2,0,487314.2,1
140816.5,65,4,20,4,97658.6,1
115038.9,51,1,2,2,5e+05,0
56722.9,23,1,16,1,33452.4,0
111764.5,41,3,12,8,304227.1,0
66052.8,80,4,16,6,460307.7,0
42623.6,43,2,18,0,251820.1,1
45491.3,22,4,13,5,67971.2,1
147081.7,75,0,10,6,33453.8,1
89512.7,69,4,6,1,310658.2,1
28934.5,65,1,11,1,313173.4,0
65623,60,2,5,3,271526.7,0
26357.8,38,4,8,6,72907.7,1
143684.1,73,3,17,6,384851.8,1
62057,31,3,19,1,422056.2,0
80265.8,70,3,15,4,338136.2,1
72976.4,27,4,6,8,238436.6,0
83119.8,44,3,1,1,402607.1,0
20469.2,32,3,7,6,363903,1
58250,35,4,14,8,305865.6,0
72097.7,36,4,20,7,183480.3,0
75598.3,77,0,2,3,274220.9,0
57302.4,44,4,8,3,274095.8,1
84572,66,0,8,6,94034.8,1
30382.7,45,3,1,8,411709,1
150000,39,4,3,0,231717.5,1
142821.8,58,4,5,4,250352.4,1
44867.8,33,1,8,5,0,1
84413.9,62,3,8,6,147903.6,1
123229.3,22,2,7,8,477533.7,1
89712.5,28,2,15,7,5e+05,0
137633.1,43,2,1,5,284938.9,1
114267.3,80,1,15,2,479595,1
103181.8,60,0,18,6,357275.7,1
40932.6,31,1,7,8,358255.1,1
103892.2,20,4,11,3,239753.1,0
51697.6,58,2,10,2,185299.3,1
121449.3,50,4,9,1,312436.9,0
102324.6,33,4,12,8,24930.6,0
61080,31,2,19,2,0,0
71472.3,22,4,10,2,217488.6,0
96194.6,48,3,12,3,58989.6,0
100375.8,68,1,20,4,46153.6,1
58781,44,0,18,8,102730.2,1
20000,27,2,9,2,363702.8,1
145735.9,43,1,3,2,384631.2,1
94969.2,69,4,16,5,486481,1
107837.4,32,1,15,2,275114.6,1
54464,53,4,8,5,499805.5,1
117342.9,41,0,12,0,228673.5,1
149322.6,73,1,3,0,33742.3,1
117626.4,41,1,16,4,196759.9,1
136330.4,50,3,3,5,331179.8,1
32216.2,51,1,18,3,2343.6,1
30470.4,46,2,12,7,368378.5,1
98538.6,62,3,5,5,244554.4,1
48504.6,30,4,14,1,488102.6,1
129176.3,48,4,12,7,86548.7,1
85693.5,74,3,4,2,312992.7,1
87306.3,77,3,3,6,5e+05,1
38216.6,34,3,17,0,257167.5,1
137669.7,22,1,10,8,185643.5,1
123104,63,0,9,5,141611.3,1
110849,61,3,7,0,5e+05,1
48409.9,42,0,4,0,133072.2,1
128899.2,51,2,7,7,71344,1
116546.3,26,0,12,3,297360.7,1
45072.7,38,1,13,5,407856.1,1
25137,63,3,6,5,319995.6,0
123754.2,75,3,12,7,219240.8,1
36716.5,46,2,5,6,19271.6,1
63305.7,43,0,8,4,468365,1
56346,67,2,20,6,178218.2,0
94496.6,58,4,12,0,302392.5,0
119170.8,61,3,3,2,476917.1,1
145976.7,26,1,10,3,86145.4,1
126361.7,42,3,10,8,386777.2,0
50167.5,38,0,3,8,20002.7,1
103023,73,0,9,8,449657.6,1
101625.5,27,3,3,2,487370.2,0
138116.1,42,0,11,3,175046.7,1
127558.8,54,1,12,5,451331.5,1
148967.4,71,3,2,7,82514,1
55787.7,43,0,6,5,33560.1,1
93782.2,24,2,4,7,251595.3,0
95508.1,38,0,12,8,400863.7,0
128021.6,27,3,17,8,362049.8,1
150000,78,0,5,4,170677.8,1
52038.5,36,1,10,7,137574.3,0
116952.3,46,0,5,2,71427.1,0
94075.5,64,0,5,0,466818.7,1
108521.9,46,4,10,7,164863.7,0
43910.2,54,1,2,0,65111.1,1
53943.7,37,2,20,5,88991.7,0
83271.1,78,4,18,1,23486.3,1
118124.6,41,4,3,5,309486.2,0
117511.2,44,1,5,4,109214.8,0
117052.8,74,4,10,1,72868.4,1
38303.6,78,1,10,3,297556.6,0
108850.4,73,1,7,1,314788.8,1
113725.6,67,3,15,3,488809.4,1
136434.7,24,1,12,3,359195.2,1
76556.5,21,4,5,3,133869.8,0
76420.9,51,1,17,1,277988.8,0
48111.6,41,2,19,5,295370.3,1
38978.3,34,2,5,4,195328.5,1
80315.4,23,4,8,0,160479.5,0
33003.3,20,1,7,4,201940.7,1
26290.6,63,1,7,7,462353.2,1
70403.6,31,0,4,6,333956.8,0
27870.4,57,0,17,8,114440.8,0
36383.3,65,0,11,2,30242.9,0
39662,32,3,20,5,171800.5,1
104126.7,62,3,4,3,28490.1,1
39540.5,63,2,12,5,339546.6,0
147332.2,68,4,10,4,280942.8,1
75604.2,70,2,6,4,445095.1,0
55827.9,46,3,17,1,323980.9,1
124013.4,38,2,6,2,475621.4,1
92529.6,34,2,14,2,367762.3,0
112282.1,55,2,9,3,1961.6,0
98296,73,1,4,1,107067,1
115125.8,65,4,20,1,195433.7,1
28557.4,62,3,8,0,447024.3,0
50065.8,55,1,15,5,458603,1
86425,47,0,7,5,107296.8,0
130808.7,71,3,4,5,107667.3,1
120627.6,36,4,4,2,446920.3,1
30393,52,1,13,2,316281.1,1
72599.7,33,4,4,5,391422.5,0
49830.6,42,0,11,8,461926.6,1
79842.7,53,4,9,1,77859.1,0
99275.8,59,4,16,3,307531.2,1
125059.8,42,3,13,6,472838.3,1
54944.2,78,1,11,5,140046.1,0
94574,46,4,9,2,20215.6,0
130540.5,61,0,17,5,87149.9,1
141842.8,41,2,17,8,452587.2,1
93012,42,1,4,1,200321.4,0
83185.1,70,0,16,4,484061.3,1
33130.6,80,4,19,3,472891.3,0
150000,56,3,12,6,355384,1
61081.6,79,4,2,3,47379.4,0
128999.2,27,3,16,5,335162.9,1
124214.2,80,1,20,5,389468.5,1
106478.9,27,4,10,1,452407.4,1
48194.4,41,0,6,2,402950,1
138828.3,75,2,14,0,339341,1
105536.9,70,3,11,2,483254.9,1
27017.2,26,3,16,6,105113.8,1
119281,65,4,1,4,281834.4,1
75436.2,34,2,16,0,187936.8,0
88143.6,36,1,6,5,41821.5,0
115772.7,78,0,2,0,347790.1,1
62207,55,0,16,0,109929.1,1
141159.1,27,2,11,6,402528.6,1
122301.1,54,1,6,2,464917.4,0
121819.6,53,2,5,7,232496,0
145741,46,1,11,8,92609.5,1
53282.6,46,3,19,8,484665,1
39493.9,26,4,1,5,116438.3,1
116477.6,68,4,10,5,298097.8,1
138349.5,36,1,10,7,177156.4,1
129507.7,77,1,2,8,288696.2,1
20000,53,3,18,6,343180.1,1
42798.2,57,4,11,6,5e+05,0
20000,76,1,2,8,344644,1
80224.6,21,3,19,7,342766.7,0
131903.4,39,4,14,3,190780.3,1
32285.9,33,3,9,0,285675.5,1
150000,77,3,7,2,272955.3,1
98056.6,24,3,12,6,356756.6,1
116985.5,24,1,1,2,100924.6,1
87337.4,24,3,12,2,348027.7,0
48106,34,3,15,0,99452.9,0
53480.5,29,4,8,5,278159,0
69117.4,37,1,20,8,69680.4,0
147532,79,3,7,0,455852.9,1
133632.5,23,2,18,5,119256.4,1
57210.5,69,0,11,3,290648.1,0
82223.5,43,0,15,7,402950,0
118976.2,34,1,10,8,297130.7,1
81968.1,61,3,9,8,198021.8,1
127019,78,2,10,1,357052.1,1
149271.5,60,1,7,6,252266.8,1
147743.7,78,3,9,5,30474.3,1
85538.1,22,3,2,6,284597.3,0
80113.8,66,2,12,0,105359.5,1
124080.4,63,4,15,0,48414.4,1
131837.2,30,3,17,0,344785.5,1
118426.3,79,2,20,6,1856.2,1
59685.3,49,1,12,1,25.3,1
35566.6,59,3,8,1,66911.9,0
100805.4,29,3,5,7,248065.1,1
94143.7,67,0,15,5,235957.4,1
124978.7,23,0,12,3,462497.8,1
143735.2,38,1,14,4,386403.8,1
101966.7,53,1,11,8,68902.4,0
69747.4,46,3,20,5,136312.5,1
56725.2,62,2,8,6,429653.3,0
52650.9,39,1,1,4,330821.3,0
51497.8,76,3,5,1,451936.2,0
35235.9,25,2,14,7,56730.8,1
62699.1,44,3,10,0,237145.6,1
32531.3,63,0,5,2,485170.2,0
125768.5,69,2,15,5,75720.8,1
126317.2,29,4,20,5,283476.8,1
116214.3,68,0,14,0,246197.8,1
61219.1,66,4,15,4,122653.8,0
68807.7,50,0,16,1,5e+05,1
95087.5,22,2,20,5,421192,0
21687,73,0,18,7,344601.8,1
138179.9,46,3,20,8,342589.4,1
45520.7,22,0,13,2,197678.3,1
25487.6,68,3,17,2,258735.5,1
77828.8,69,3,14,7,26720.9,1
120904.9,50,2,1,2,463380.3,0
45046.7,64,1,5,4,271920.4,0
135961.8,63,2,18,7,3695,1
40315.9,20,4,9,5,26318.3,1
130449.5,74,4,12,6,312181.7,1
98551.3,27,1,2,1,453220.2,0
22657.9,23,2,3,2,211057.4,1
112705.8,73,0,1,0,435448.8,1
35325.1,80,1,8,6,405022.7,0
32220.2,78,3,13,4,324637.8,0
70094.5,48,2,13,0,89805.3,1
80197.8,36,1,3,1,296340.7,0
111779.9,58,2,15,7,211881.7,0
125068.7,69,4,4,4,60341.8,1
66021.1,56,1,16,8,370691.6,1
36996.3,48,0,17,6,49531.4,1
60557,29,2,20,3,117551.5,0
37941.3,41,3,13,1,240717.5,1
120937.8,27,2,2,0,55686.1,1
22522.1,69,2,2,6,321125.9,1
27359.3,72,3,11,6,107046.2,0
41912,49,1,1,2,43660.6,1
53311.5,56,3,17,7,410727,1
77636.8,29,3,20,6,41192.7,0
75085.2,72,1,17,8,26913,1
20000,72,4,7,0,5e+05,1
104004.7,30,0,19,4,422886.4,1
41661.5,60,0,10,4,157821.6,0
45834.5,38,4,18,2,175731.6,1
141875.5,80,4,3,7,399277,1
129621.8,56,2,14,2,401203.8,1
80275.4,42,1,13,7,5e+05,1
56446.7,20,3,14,4,325791.1,0
31855.5,60,3,16,7,151923.7,1
69977.4,72,1,17,7,244422.9,0
41185.1,68,2,11,7,274153.6,0
75045.1,75,4,2,8,135679.9,0
85867.6,34,4,9,5,237949.7,0
76361,39,4,8,3,100327.7,1
25684.8,31,4,12,8,193558.4,1
110613.5,71,4,8,3,163294.4,1
138050.8,31,3,19,8,193742,1
42520.5,26,2,14,5,421225.4,1
26853.7,73,1,14,7,333677.9,0
105441,25,1,10,8,260665.3,1
138717.7,51,3,12,6,231362.3,1
44725.6,70,3,1,6,10843.8,0
110560.6,30,4,19,3,391209.5,1
27554.2,29,3,8,7,355480.9,1
108415.5,29,1,15,5,498592.4,1
47803.2,47,4,9,3,289465.8,1
46364.3,28,4,12,8,5e+05,1
136233.6,53,3,8,3,128789.2,1
37022.9,72,4,7,7,76253.7,0
96948.7,53,0,9,0,412202,0
85014,26,0,3,2,346542.6,0
22284.6,37,2,5,4,48188.4,1
57926.3,37,3,1,0,320883.4,0
39506.7,50,0,6,7,156776.3,1
100233.4,22,3,4,5,5e+05,1
47370,33,4,10,0,270673.3,1
30159.4,78,0,4,5,304927.5,0
122436.1,80,4,8,8,101774.1,1
125785.1,38,3,4,7,98116.3,1
131013.2,32,2,16,2,447670.3,1
21818.5,63,1,17,5,92473.6,1
91012.6,60,2,10,1,357394,0
84622.4,60,2,18,7,295335.2,0
52884.5,23,0,14,7,373249.4,0
80811.6,58,1,12,8,295411.7,0
76464.1,41,0,18,0,95155,0
147414,77,1,1,5,248187.8,1
133196.9,59,0,18,3,474510.4,1
147340,63,2,14,4,233159.6,1
102361.6,58,0,18,2,304644.2,0
44859.4,54,1,13,7,16010.2,1
49703,43,3,8,1,331019,1
69267.9,25,4,12,8,273027.5,0
90763.4,25,3,16,2,328979.9,0
32390.3,49,0,17,2,126767.8,1
138928.5,54,0,9,8,386563.3,1
95932.1,73,2,9,6,334299,1
66429.7,78,4,7,3,345229.3,0
85542.7,73,1,9,4,339803.2,1
87108,28,1,1,4,192981.2,0
94460.4,52,4,19,8,307271.4,0
129664.4,51,4,6,8,267387.6,1
79906.9,77,1,15,5,370191.9,1
93533.3,77,2,13,7,246175.5,1
29539.3,43,2,13,7,244184.3,1
64567.8,43,4,19,3,152420.9,1
82805.3,29,3,10,4,141496.7,0
132123.2,58,2,12,8,220282.1,1
39076.6,25,1,4,5,194608.1,1
63550.1,31,1,17,8,70340.4,0
124161.4,67,3,3,5,0,1
143473,39,3,16,6,293272.9,1
61784.7,78,1,2,0,405276.3,0
63383.7,53,1,8,2,114534.5,1
123032,57,2,18,8,200906,1
112039.5,69,4,14,5,356692.5,1
48576.1,42,2,19,1,223996.6,1
106253.4,23,3,10,5,132308.6,1
90697.7,46,0,4,4,197321.5,0
66861.7,23,3,9,3,372126.4,0
85566.4,55,1,15,2,343235.7,0
134114.5,62,0,5,2,354859.6,1
133269,60,2,6,5,137498.9,1
86372,75,4,14,1,134703.9,1
31647.4,29,3,11,0,5e+05,1
78399.4,22,4,7,4,118232.8,0
92743.4,45,0,16,6,390349.3,0
118699.6,30,4,12,5,265996.5,1
144391,49,1,7,6,381480.5,1
123284.5,35,4,3,3,27119.6,1
80144,48,3,1,1,145022.2,1
93000.3,48,4,9,1,446696.5,0
85744.2,46,3,12,7,380207,0
125199.8,66,0,7,2,277273.4,1
144938.7,20,0,18,8,230044.4,1
141529.1,37,1,9,5,357374.2,1
143896.7,70,4,10,5,58423.6,1
111563.6,71,1,13,4,87802.5,1
28989,72,3,17,1,237847.1,0
113758,54,1,15,2,440181.1,0
126850.5,57,0,20,8,150482.9,1
39147.3,29,2,2,4,31076.4,1
47755.7,71,1,20,4,392321,0
123325.8,32,2,4,3,255748.2,1
20000,31,2,9,4,106022.5,1
44197.8,78,2,3,8,156156.4,0
74394.6,72,0,17,4,450431.3,0
28317.1,68,0,2,8,387545.2,0
137340.1,74,0,20,8,249427.5,1
27961,76,4,1,0,52354.3,1
73181.5,42,3,3,5,116250.3,0
54352.5,37,2,4,8,99319.5,0
126678.5,36,1,5,7,66762.4,1
21657.1,54,0,20,2,25585.5,1
98704.1,54,0,14,1,400496.9,0
57686.7,39,3,17,8,247504.6,0
64468.3,61,3,3,7,468598.3,1
149568,41,4,4,2,271248.8,1
25241.1,41,0,6,8,209069.6,1
113215.6,73,4,12,7,192424.5,1
45408.2,68,0,16,0,5e+05,0
96779.6,29,4,15,8,422307.2,1
25922,68,2,14,4,410946.2,0
133521.7,50,0,13,8,412283.4,1
45041.6,50,1,5,6,199770.2,1
72475.8,20,4,17,4,47523.8,0
63332.4,61,3,11,7,260669.3,0
60299.5,78,2,11,0,5e+05,0
54876.8,28,1,14,5,301303.2,0
129346,58,3,3,8,422344.6,1
106000.8,36,0,19,7,335197.1,1
65955.2,50,3,14,6,425439.3,1
90885.7,58,1,6,0,306227.6,1
48638.6,74,1,20,4,127838.6,0
88058.9,48,3,5,2,287092.5,0
68520.2,75,3,5,8,390847.9,0
28064.5,43,4,12,7,121829.5,1
145748.2,48,0,17,5,236345.4,1
36707.6,40,2,4,8,403864.8,1
60471.4,35,4,17,2,258721.1,0
136374.5,32,0,14,3,4594.8,1
98709.5,36,0,14,2,148727,0
